shift_px,spec0,spec44,spec89,spec134,spec179,spec224,spec269,spec314,spec359,spec404,spec449,spec494
-2.7500000000000115,1.0024279905701434,1.0100142652249924,1.0049545235871347,1.0004476570699308,1.001574809008892,1.003459585349831,1.0577895112866404,1.055078597915933,1.0106335777571513,1.0000226266137444,1.0027368774912262,1.000232212257056
-2.7000000000000117,1.0024688289421568,1.010215822074275,1.004825491676327,1.0004056332705995,1.0015293374436685,1.003529496315679,1.0573201445485534,1.0549557332518462,1.0106015058041604,1.000032580953529,1.002616674282029,1.0002475613844144
-2.650000000000012,1.0025097330238362,1.0104189973531712,1.0046978280252605,1.0003656545395099,1.0014845328683115,1.0035998671229514,1.0568511368519937,1.054829345537138,1.010569401474461,1.000044359768571,1.0024989685576775,1.0002632824053281
-2.600000000000012,1.0025507009922994,1.0106238003707853,1.0045715495757588,1.0003277296415334,1.0014403967840442,1.0036706958099757,1.0563825227074157,1.0546994493546293,1.0105372606897405,1.0000579686493984,1.0023837789983494,1.000279365373944
-2.5500000000000123,1.0025917309789978,1.0108302393049413,1.004446672851857,1.0002918661804443,1.0013969303812065,1.0037419802682717,1.0559143356715546,1.05456605890464,1.0105050792530386,1.000073412807126,1.002271123602171,1.0002958001332485
-2.5000000000000124,1.0026328210700841,1.0110383212051801,1.0043232139583953,1.0002580705989141,1.0013541345394872,1.0038137182427882,1.055446608345326,1.0544291880062455,1.0104728528482843,1.000090697072548,1.0021610196824458,1.0003125763164211
-2.4500000000000126,1.0026739693068167,1.0112480519965612,1.0042011885799842,1.000226348179253,1.0013120098284756,1.0038859073322548,1.0549793723722916,1.0542888500988474,1.0104405770400784,1.0001098258955579,1.0020534838651978,1.000329683348478
-2.400000000000013,1.0027151736860063,1.011459436484247,1.0040806119803642,1.000196703044896,1.0012705565085347,1.0039585449896549,1.0545126584376874,1.0541450582440322,1.010408247273573,1.0001308033448955,1.0019485320870003,1.0003471104482058
-2.350000000000013,1.0027564321605003,1.0116724783588602,1.0039614990021446,1.0001691381626023,1.001229774531989,1.0040316285228066,1.0540464962680025,1.0539978251277176,1.0103758588745573,1.000153633108235,1.0018461795931366,1.0003648466303732
-2.300000000000013,1.002797742639707,1.0118871802026004,1.0038438640669232,1.000143655345386,1.0011896635446242,1.0041051550950628,1.0535809146311015,1.05384716306258,1.010343407049709,1.0001783184925874,1.0017464409360302,1.0003828807082251
